major;142697647
abund;122148848
cancer;120290664
speci;193267176
natur;118166084
individu;113384424
rule-bas aggreg;125068432
rate;112454383
sampl;165972427
aggreg;263676307
mortal;123741564
chang;144021723
energi;131302583
use;351231203
scale;163198464
develop;178113987
network;127987160
area;142432899
pattern;169537340
system;116439747
landscap;142035580
research;118166124
cell;127324203
citi;156987455
other;159102079
spatial;250608151
test;182069639
new;123343335
experi;127589023
type;172837103
method;116838112
analysi;131037091
urban;122281619
social;128119735
differ;306008116
effect;233590071
dexter;119095659
adult;194452159
import;116705271
such;115775588
data;229002520
studi;329751455
measur;150639119
level;127191044
age;145080919
time;191555475
model;280113099
mean;140843627
region;140578763
result;266286999
