"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
"19",0.000123133426202616,0.000123133426202603,0.000123133426202625,0.0942814202501434,0.000123133426202618,0.00012313342620262,0.000123133426202606,0.000123133426202605,0.00012313342620261,0.000123133426202628,0.000123133426202613,0.00012313342620263,0.000123133426202622,0.90350217807821,0.000123133426202609,0.000123133426202622,0.000123133426202619,0.000123133426202608,0.000123133426202634,0.000123133426202616
"20",3.78488190389547e-06,3.78488190387212e-06,3.78488190386834e-06,3.78488190386829e-06,3.78488190389097e-06,3.78488190385566e-06,3.78488190383897e-06,0.999928087243827,3.78488190390748e-06,3.78488190384593e-06,3.78488190389672e-06,3.78488190385959e-06,3.78488190389437e-06,3.7848819038686e-06,3.78488190386403e-06,3.78488190386073e-06,3.78488190386724e-06,3.78488190382977e-06,3.78488190386752e-06,3.78488190385203e-06
"21",2.72848309268648e-06,2.72848309268685e-06,2.72848309263715e-06,2.72848309268099e-06,2.72848309267718e-06,2.72848309270655e-06,2.72848309265028e-06,0.999948158821239,2.72848309270686e-06,2.7284830926723e-06,2.72848309270914e-06,2.72848309266732e-06,2.72848309269782e-06,2.72848309266587e-06,2.72848309266334e-06,2.72848309267895e-06,2.72848309269602e-06,2.72848309264871e-06,2.72848309266698e-06,2.72848309267579e-06
"22",2.23343646144279e-05,2.23343646144315e-05,0.670682470314201,2.23343646144372e-05,2.23343646143749e-05,2.23343646144464e-05,2.23343646144229e-05,2.23343646143955e-05,2.23343646144321e-05,2.23343646144389e-05,0.0364329768674173,2.23343646144342e-05,2.23343646144061e-05,0.045807501592059,2.23343646144543e-05,2.23343646144661e-05,0.0493060271382341,0.00731235552860307,0.190145987454883,2.23343646143967e-05
"23",0.312541853680127,0.0688100406508143,2.82463125499741e-05,2.82463125499942e-05,0.0447284495393806,2.82463125500066e-05,2.82463125500023e-05,2.82463125499582e-05,2.82463125500012e-05,2.82463125500314e-05,2.82463125499765e-05,2.82463125500142e-05,0.0365777546381966,2.82463125500006e-05,2.82463125499915e-05,0.0169028209093766,0.0703522081492814,0.373237863578568,2.82463125500192e-05,0.0765100531036554
"24",1.04586094879169e-05,1.04586094879275e-05,1.04586094879321e-05,1.04586094879447e-05,1.0458609487925e-05,1.04586094879654e-05,1.04586094879428e-05,0.0189158446710936,1.04586094879415e-05,1.04586094879374e-05,1.04586094879488e-05,1.04586094879758e-05,1.04586094879538e-05,1.0458609487916e-05,1.04586094879972e-05,0.403418602444978,1.04586094879325e-05,0.386225905253783,0.191272309878338,1.04586094879489e-05
"25",5.50070076615655e-06,0.00364269060170249,5.50070076617114e-06,5.5007007661486e-06,5.50070076617035e-06,5.50070076614058e-06,5.50070076606131e-06,5.5007007661554e-06,5.50070076609929e-06,5.50070076613416e-06,5.50070076614657e-06,5.50070076610689e-06,5.50070076616287e-06,5.50070076610234e-06,0.0979054098187015,5.50070076615958e-06,5.5007007661493e-06,0.898358387666572,5.50070076616273e-06,5.50070076615748e-06
"26",8.60250261789669e-05,8.60250261789512e-05,8.60250261789621e-05,8.60250261789726e-05,8.60250261789678e-05,8.60250261789579e-05,8.60250261789645e-05,8.60250261789511e-05,8.6025026178939e-05,8.60250261789528e-05,8.60250261789501e-05,8.60250261789708e-05,8.60250261789502e-05,8.60250261789595e-05,8.60250261789558e-05,8.60250261789544e-05,8.60250261789566e-05,0.9983655245026,8.60250261789563e-05,8.60250261789553e-05
"27",0.113711438581786,2.12139705767233e-05,0.0147716662519444,0.0183213615591117,0.0101415060558376,2.12139705767098e-05,2.12139705766917e-05,2.12139705766956e-05,2.12139705767097e-05,2.12139705767219e-05,2.12139705767264e-05,2.12139705767219e-05,2.12139705767068e-05,2.12139705767081e-05,2.12139705767018e-05,2.12139705767263e-05,2.12139705767222e-05,0.762743060943245,0.0651482368553386,0.0148869481352394
"28",0.000168584632918716,0.0710391525934227,0.000168584632918726,0.000168584632918712,0.000168584632918718,0.000168584632918733,0.000168584632918725,0.000168584632918715,0.000168584632918722,0.000168584632918737,0.000168584632918715,0.000168584632918733,0.000168584632918723,0.000168584632918723,0.000168584632918724,0.000168584632918674,0.000168584632918737,0.92592632401404,0.000168584632918722,0.000168584632918722
"29",3.77168515218548e-05,0.0865893369617081,3.77168515219152e-05,3.7716851521913e-05,3.77168515219341e-05,3.77168515218748e-05,3.7716851521899e-05,0.0458345875993565,3.77168515218978e-05,3.77168515219474e-05,3.77168515218973e-05,3.77168515219016e-05,3.77168515218864e-05,3.77168515219096e-05,3.77168515218921e-05,3.77168515219008e-05,3.77168515219801e-05,0.866934888963063,3.77168515218894e-05,3.77168515219172e-05
"30",1.17260224249304e-05,1.17260224249144e-05,0.0047398964023933,1.17260224248754e-05,1.17260224248462e-05,1.17260224249282e-05,1.17260224248778e-05,1.17260224248783e-05,1.17260224249106e-05,1.17260224248978e-05,1.17260224248967e-05,0.0175445767776458,0.123192961686644,1.17260224249341e-05,1.17260224248993e-05,0.0326184248753233,0.107565977583387,0.714173998360657,1.1726022424945e-05,1.17260224248928e-05
"31",2.23125421335802e-05,2.23125421335991e-05,0.999576061699462,2.23125421335681e-05,2.23125421335619e-05,2.23125421335759e-05,2.23125421335502e-05,2.23125421335743e-05,2.23125421336004e-05,2.23125421335755e-05,2.23125421336253e-05,2.23125421335668e-05,2.23125421336074e-05,2.23125421335811e-05,2.23125421335947e-05,2.23125421336006e-05,2.2312542133598e-05,2.23125421335731e-05,2.23125421335655e-05,2.2312542133594e-05
"32",1.78760820796555e-05,1.78760820796192e-05,1.7876082079631e-05,1.7876082079664e-05,1.78760820796408e-05,1.78760820796474e-05,1.7876082079631e-05,1.78760820797176e-05,1.78760820796812e-05,1.78760820796488e-05,1.78760820796721e-05,1.78760820796548e-05,1.78760820796579e-05,1.78760820797016e-05,0.0251929576964298,1.78760820796803e-05,0.0171451502091967,0.957357998699019,1.78760820796568e-05,1.78760820796466e-05
"33",1.77925136266164e-05,1.77925136266149e-05,0.476696444781647,0.113319966326978,1.77925136266163e-05,1.77925136266199e-05,1.77925136265797e-05,1.77925136266219e-05,1.77925136266157e-05,1.77925136266049e-05,1.77925136266124e-05,1.77925136266452e-05,1.77925136266028e-05,1.77925136266235e-05,1.77925136265998e-05,1.77925136267222e-05,1.77925136265907e-05,1.77925136266144e-05,0.409681116159722,1.77925136266251e-05
"34",1.33196253404126e-05,1.33196253404265e-05,0.548001172360802,1.33196253404238e-05,1.33196253403673e-05,1.33196253404649e-05,1.33196253404351e-05,1.33196253404192e-05,1.33196253404125e-05,1.33196253404277e-05,1.33196253404312e-05,0.45175907438307,1.33196253403512e-05,1.33196253404461e-05,1.33196253404259e-05,1.33196253404602e-05,1.33196253404045e-05,1.33196253404078e-05,1.33196253403898e-05,1.33196253404045e-05
"35",0.960619759667885,0.000194419880431839,0.0358806824843415,0.000194419880431831,0.000194419880431836,0.000194419880431827,0.000194419880431839,0.000194419880431832,0.000194419880431834,0.000194419880431833,0.000194419880431836,0.000194419880431833,0.00019441988043185,0.000194419880431831,0.00019441988043183,0.000194419880431846,0.000194419880431828,0.000194419880431845,0.000194419880431833,0.000194419880431836
"36",0.947313275843344,0.000123800972645246,0.00012380097264527,0.000123800972645238,0.000123800972645259,0.000123800972645243,0.00012380097264525,0.0504583066490414,0.000123800972645261,0.000123800972645272,0.000123800972645257,0.000123800972645244,0.000123800972645253,0.000123800972645245,0.000123800972645257,0.000123800972645254,0.00012380097264525,0.000123800972645201,0.000123800972645255,0.000123800972645241
"37",2.13728087979497e-05,2.13728087979073e-05,2.1372808797918e-05,2.13728087979206e-05,2.13728087979429e-05,2.13728087979273e-05,2.13728087979385e-05,2.13728087979281e-05,2.13728087979445e-05,0.112939483329348,2.13728087979114e-05,2.13728087979207e-05,0.060319576530458,2.13728087979237e-05,2.13728087979695e-05,0.826377602390629,2.13728087979098e-05,2.13728087979038e-05,2.1372808797983e-05,2.13728087979141e-05
"38",0.0426309681852202,8.59638366903688e-06,8.59638366899734e-06,8.59638366909772e-06,8.5963836691045e-06,8.59638366904955e-06,0.00760585527624499,8.59638366901537e-06,8.5963836690501e-06,8.59638366907216e-06,0.0388323730148227,8.59638366907632e-06,8.59638366903999e-06,0.73099799341685,8.59638366900026e-06,8.59638366904521e-06,0.179803864351826,8.59638366896428e-06,8.59638366902328e-06,8.59638366903393e-06
"39",0.166411179400893,8.22780661657744e-06,8.22780661653045e-06,8.22780661659663e-06,8.22780661650356e-06,8.22780661653428e-06,8.2278066165653e-06,8.22780661654235e-06,8.2278066163136e-06,8.22780661649853e-06,8.22780661646466e-06,8.22780661661248e-06,8.22780661651781e-06,0.652696835200373,8.22780661654569e-06,8.22780661655744e-06,0.0945962824069972,0.0483493795448242,8.22780661656069e-06,0.0378229063476639
"40",5.33243478053488e-06,5.33243478058129e-06,5.33243478065281e-06,5.33243478048954e-06,5.33243478062128e-06,5.33243478054395e-06,0.396081290502289,5.33243478066114e-06,5.33243478058329e-06,5.33243478065015e-06,5.33243478064909e-06,0.0372538411505524,5.33243478060985e-06,5.33243478056882e-06,5.33243478062309e-06,0.0654829305664152,5.3324347806504e-06,5.33243478055276e-06,0.501096618824254,5.3324347804684e-06
"41",2.27280612320759e-06,2.27280612308083e-06,2.27280612300132e-06,2.27280612303144e-06,2.27280612307324e-06,2.2728061230377e-06,2.27280612306563e-06,2.27280612315316e-06,0.0115534840633399,0.173262923372616,2.27280612306382e-06,2.27280612299681e-06,2.27280612303949e-06,0.484839746067089,0.00287027694106264,2.27280612304039e-06,2.27280612294893e-06,0.327439477464047,2.27280612305645e-06,2.27280612299164e-06
"42",7.67705677410363e-05,7.67705677410304e-05,7.67705677410252e-05,7.6770567741034e-05,7.67705677410334e-05,7.67705677410395e-05,7.67705677410426e-05,0.191794803337007,7.67705677410336e-05,7.67705677410326e-05,7.67705677410327e-05,7.67705677410387e-05,7.67705677410158e-05,7.67705677410274e-05,7.67705677410418e-05,0.397996450751966,7.67705677410273e-05,0.40890364625943,7.6770567740995e-05,7.67705677410358e-05
"43",6.38844368416664e-05,6.38844368416839e-05,6.38844368416458e-05,6.38844368416484e-05,6.38844368416486e-05,6.38844368416503e-05,6.38844368416416e-05,6.38844368416302e-05,6.38844368416487e-05,6.388443684165e-05,6.38844368416364e-05,6.38844368416623e-05,6.38844368416388e-05,6.38844368416553e-05,6.3884436841654e-05,0.633535906150611,6.38844368416579e-05,0.365314173986239,6.38844368417004e-05,6.38844368416567e-05
"44",0.000112794089174189,0.000112794089174214,0.000112794089174185,0.000112794089174183,0.000112794089174189,0.000112794089174199,0.000112794089174185,0.000112794089174213,0.000112794089174183,0.000112794089174191,0.000112794089174202,0.000112794089174196,0.000112794089174199,0.000112794089174195,0.000112794089174183,0.55760613568344,0.000112794089174192,0.440363570711424,0.000112794089174128,0.000112794089174196
"45",0.10161002849837,8.30561215913878e-06,0.0073459457505487,8.30561215918195e-06,8.30561215923296e-06,8.30561215913389e-06,8.3056121592151e-06,8.30561215917624e-06,8.3056121591589e-06,0.0593787229759982,0.0719612402113148,8.30561215925722e-06,8.30561215922975e-06,0.417406243812019,0.172971813272898,0.039924510922986,0.127362810267472,0.00194732255464261,8.30561215918824e-06,8.30561215922806e-06
"46",0.0862739451726747,0.0111573336200225,4.74221293781758e-06,4.74221293777138e-06,4.74221293778685e-06,4.74221293773192e-06,4.74221293782883e-06,0.685745927412224,4.74221293782945e-06,4.74221293778982e-06,4.74221293782089e-06,4.7422129377773e-06,4.7422129378533e-06,4.7422129378467e-06,4.74221293782866e-06,0.179876339831553,0.0368753207694589,4.74221293775343e-06,4.74221293777321e-06,4.74221293778487e-06
"47",0.073727604742891,2.91476486380486e-05,2.91476486380375e-05,0.0216431412857518,2.91476486380539e-05,2.91476486380491e-05,2.91476486380453e-05,2.9147648638034e-05,0.0154491805824436,2.91476486380635e-05,2.91476486380385e-05,2.91476486380846e-05,2.91476486380326e-05,2.91476486380799e-05,2.9147648638077e-05,0.728058684331528,0.1327243667869,0.0279889551895537,2.91476486380549e-05,2.91476486380255e-05
"48",0.307150543926583,9.78630585748233e-06,9.78630585747244e-06,9.78630585750722e-06,9.78630585753128e-06,9.78630585751834e-06,9.78630585751032e-06,9.78630585750276e-06,9.78630585750921e-06,9.78630585750789e-06,9.78630585751522e-06,9.78630585748052e-06,9.78630585754735e-06,9.78630585755144e-06,0.514169126960799,0.150773601582184,0.0277501466367135,9.78630585759238e-06,9.78630585753319e-06,9.78630585748625e-06
"49",0.704983937560753,8.66780748215814e-05,8.66780748215984e-05,8.66780748215914e-05,8.66780748215866e-05,8.66780748215761e-05,8.66780748215897e-05,8.66780748216024e-05,8.66780748215772e-05,8.66780748215846e-05,8.66780748215733e-05,8.66780748215892e-05,8.66780748215905e-05,8.66780748215815e-05,8.66780748215713e-05,8.6678074821581e-05,0.0601951944607939,0.233347340706487,8.6678074821587e-05,8.66780748215992e-05
"50",0.732566994565029,8.47480117970599e-05,8.47480117970965e-05,8.47480117971021e-05,8.47480117970675e-05,8.47480117970773e-05,8.47480117970897e-05,8.47480117971037e-05,8.4748011797094e-05,8.47480117970846e-05,8.47480117970833e-05,8.47480117970864e-05,8.4748011797096e-05,8.47480117970868e-05,8.47480117970905e-05,8.47480117970697e-05,0.0726493909199678,0.193342898314452,8.47480117970853e-05,8.47480117971148e-05
"51",0.706357232316412,0.000145029830295149,0.00014502983029515,0.000145029830295141,0.00014502983029514,0.291032230738276,0.000145029830295148,0.000145029830295131,0.000145029830295119,0.000145029830295134,0.000145029830295147,0.000145029830295138,0.000145029830295148,0.000145029830295144,0.000145029830295141,0.000145029830295145,0.000145029830295139,0.000145029830295142,0.000145029830295148,0.000145029830295145
"52",7.72902416083433e-05,7.7290241608349e-05,7.72902416083465e-05,7.72902416083498e-05,7.72902416083571e-05,7.72902416083423e-05,7.72902416083551e-05,0.667170703580654,7.72902416083239e-05,7.72902416083494e-05,7.72902416083347e-05,7.72902416083469e-05,7.72902416083443e-05,7.72902416083457e-05,7.72902416083359e-05,0.234123357533413,7.72902416083497e-05,7.72902416083232e-05,0.0973920047785909,7.7290241608348e-05
"53",7.81394674138051e-06,7.81394674134405e-06,7.81394674140529e-06,7.81394674139312e-06,7.81394674137058e-06,7.81394674140016e-06,7.81394674137459e-06,7.81394674141355e-06,0.934936715710517,7.81394674139009e-06,7.81394674136037e-06,7.81394674138943e-06,7.81394674139979e-06,7.81394674135162e-06,7.81394674135561e-06,7.81394674141598e-06,7.81394674140714e-06,0.0649226332481383,7.81394674134579e-06,7.81394674141863e-06
"54",0.559067252520397,6.61035664785157e-05,6.6103566478496e-05,6.61035664784799e-05,6.61035664784962e-05,6.61035664784946e-05,6.61035664784923e-05,6.61035664785068e-05,6.61035664784979e-05,6.6103566478495e-05,6.61035664784775e-05,6.6103566478492e-05,6.6103566478489e-05,6.61035664785108e-05,0.43974288328299,6.61035664784667e-05,6.61035664785625e-05,6.61035664784635e-05,6.61035664784771e-05,6.61035664784927e-05
"55",9.84962150478985e-06,9.84962150479348e-06,9.84962150486707e-06,0.0170269065269681,9.84962150472389e-06,9.84962150480368e-06,9.84962150479551e-06,9.84962150479307e-06,9.84962150479107e-06,9.8496215047879e-06,0.982795800285945,9.8496215047679e-06,9.8496215048302e-06,9.84962150484899e-06,9.84962150477629e-06,9.84962150482033e-06,9.84962150481201e-06,9.84962150476102e-06,9.84962150481662e-06,9.84962150483805e-06
"56",0.788152339097684,0.000103584600710169,0.000103584600710171,0.000103584600710168,0.000103584600710193,0.000103584600710185,0.00010358460071016,0.0410317912532414,0.0464820899802759,0.000103584600710147,0.000103584600710162,0.000103584600710167,0.0366917678413701,0.000103584600710174,0.000103584600710161,0.000103584600710164,0.0860882428167761,0.000103584600710169,0.000103584600710157,0.000103584600710166
"57",2.47451137787703e-06,2.47451137782434e-06,2.47451137794798e-06,2.47451137795843e-06,2.47451137797142e-06,2.47451137796605e-06,2.47451137790363e-06,0.999952984283819,2.47451137793296e-06,2.47451137794805e-06,2.47451137797292e-06,2.47451137791607e-06,2.47451137790088e-06,2.47451137795634e-06,2.47451137794755e-06,2.4745113779619e-06,2.47451137794073e-06,2.47451137801667e-06,2.47451137796423e-06,2.47451137787776e-06
"58",7.31344681799335e-06,7.31344681800059e-06,7.31344681809754e-06,7.31344681808136e-06,7.31344681800856e-06,0.278628048310372,7.31344681806003e-06,7.31344681807826e-06,0.352380543335434,7.31344681796341e-06,7.31344681793824e-06,7.313446818091e-06,7.31344681804047e-06,7.31344681811712e-06,7.31344681813616e-06,0.270962791509447,7.31344681800649e-06,7.31344681801401e-06,0.0979116016956578,7.31344681804113e-06
"59",0.0996340585465169,0.614589620604229,8.69788520657992e-06,8.69788520656494e-06,8.69788520662788e-06,0.0650902269113009,8.69788520660582e-06,8.69788520657776e-06,8.69788520660315e-06,8.69788520656682e-06,8.69788520666427e-06,8.69788520665632e-06,8.69788520660065e-06,0.103582856911794,8.6978852065483e-06,0.0656730254318801,0.0354304809640107,0.0158866581225827,8.69788520659894e-06,8.69788520659273e-06
"60",6.50326146187109e-06,6.50326146175147e-06,6.50326146183611e-06,6.50326146178526e-06,0.0494967368832501,6.50326146173785e-06,6.50326146185429e-06,6.50326146184303e-06,6.50326146179094e-06,6.50326146181706e-06,0.0551755441023325,6.50326146183985e-06,6.50326146182372e-06,6.50326146183592e-06,6.50326146184699e-06,6.50326146177648e-06,6.50326146174953e-06,0.895217163569567,6.50326146175836e-06,6.5032614618716e-06
"61",5.09110277616594e-06,0.00986307929459022,0.113123860416765,5.091102776137e-06,5.0911027761906e-06,5.09110277609712e-06,5.09110277617689e-06,5.0911027762246e-06,5.09110277619493e-06,5.09110277618894e-06,0.198738570261107,5.09110277623327e-06,5.09110277617875e-06,5.09110277617726e-06,5.09110277614419e-06,0.15180067063339,0.0339907212995279,5.09110277621247e-06,0.492411822655753,5.09110277623359e-06
"62",5.08769997896434e-06,0.014305061717116,0.116315498062443,5.08769997898366e-06,5.08769997898932e-06,5.08769997893607e-06,5.08769997897861e-06,5.08769997895514e-06,0.128330671226387,5.08769997890281e-06,5.08769997899076e-06,5.08769997899156e-06,0.0467531105385346,0.694219342955836,5.08769997899935e-06,5.08769997889645e-06,5.08769997898564e-06,5.08769997892422e-06,5.08769997892176e-06,5.08769997891376e-06
"63",8.05938590954728e-06,8.05938590955153e-06,0.999846871667719,8.05938590951545e-06,8.05938590953802e-06,8.05938590957739e-06,8.05938590959469e-06,8.05938590954655e-06,8.05938590946982e-06,8.05938590954381e-06,8.05938590954883e-06,8.05938590949769e-06,8.05938590955905e-06,8.05938590951255e-06,8.05938590961026e-06,8.05938590950964e-06,8.0593859095042e-06,8.05938590953275e-06,8.05938590954398e-06,8.05938590958014e-06
"64",0.0849595787577282,0.147658159478119,5.97085109287077e-05,5.97085109287261e-05,0.0127572460185502,5.97085109287331e-05,5.97085109287299e-05,0.274232652991538,5.97085109287214e-05,0.144788366692093,5.97085109287375e-05,5.97085109287253e-05,0.0279518632140455,5.97085109287167e-05,5.97085109287171e-05,5.97085109287072e-05,0.228415810890024,5.97085109286943e-05,5.97085109287117e-05,0.0785198198267581
"65",7.79793705263367e-06,7.79793705263894e-06,7.79793705270963e-06,7.79793705262399e-06,7.79793705263353e-06,7.79793705264146e-06,7.79793705264153e-06,7.79793705269736e-06,7.79793705265082e-06,0.108077402774305,7.79793705271634e-06,7.79793705266841e-06,7.79793705271464e-06,7.79793705269909e-06,0.109056384190488,7.79793705268099e-06,0.717312293304495,7.79793705268631e-06,7.79793705267131e-06,0.0654291527378692
"66",0.186736557852032,6.62591264514356e-06,6.62591264518393e-06,6.6259126451539e-06,6.62591264521193e-06,6.62591264522112e-06,6.62591264524475e-06,6.62591264523951e-06,0.058706591109278,0.0564422318222254,6.62591264522517e-06,6.62591264524389e-06,0.0082431954573631,0.00589624021902759,6.62591264521027e-06,6.62591264516758e-06,0.655169892236266,0.0287191544394196,6.62591264524429e-06,6.62591264523029e-06
